user_id,course_id,rating,progress,completed,timestamp
U0283,C097,4,100,True,2025-01-31 18:08:00
U0133,C077,5,90,True,2024-08-19 21:08:00
U0074,C084,3,71,False,2024-10-15 01:58:00
U0372,C082,5,82,False,2024-10-06 21:38:00
U0215,C099,2,37,False,2024-09-02 14:22:00
U0409,C035,4,58,False,2024-10-20 13:33:00
U0483,C070,1,5,False,2024-09-26 09:40:00
U0440,C070,3,75,False,2024-12-26 10:54:00
U0374,C006,3,76,False,2024-08-24 18:03:00
U0044,C025,4,75,False,2025-03-11 15:51:00
U0448,C088,4,75,False,2025-02-16 23:08:00
U0246,C085,5,100,True,2024-08-03 12:00:00
U0316,C031,5,77,False,2025-01-04 22:34:00
U0384,C094,4,57,False,2024-06-22 19:28:00
U0494,C019,5,62,False,2024-09-24 05:04:00
U0188,C011,1,29,False,2025-02-19 11:03:00
U0217,C046,3,40,False,2024-12-09 03:21:00
U0468,C058,4,73,False,2024-07-31 09:19:00
U0248,C044,4,77,False,2024-06-02 23:40:00
U0292,C040,4,86,False,2025-02-19 01:59:00
U0238,C011,4,72,False,2025-02-05 01:22:00
U0004,C062,3,50,False,2024-10-31 11:06:00
U0003,C074,5,82,False,2024-09-04 12:22:00
U0005,C072,3,64,False,2024-09-10 02:33:00
U0264,C064,2,14,False,2024-12-28 03:58:00
U0250,C039,3,65,False,2024-09-24 15:25:00
U0192,C078,4,85,False,2024-09-02 17:51:00
U0138,C075,5,90,True,2025-01-11 05:08:00
U0182,C011,1,16,False,2024-06-03 11:56:00
U0446,C010,4,79,False,2024-07-27 06:18:00
U0021,C087,3,40,False,2024-11-17 01:10:00
U0492,C019,4,93,True,2024-07-31 13:31:00
U0282,C009,5,76,False,2024-11-14 12:32:00
U0372,C011,1,17,False,2024-12-17 04:07:00
U0491,C011,3,82,False,2024-08-04 04:22:00
U0257,C074,3,62,False,2024-06-27 21:53:00
U0176,C030,4,48,False,2024-06-05 13:30:00
U0149,C003,4,83,False,2025-01-06 07:39:00
U0079,C049,2,25,False,2024-09-04 07:17:00
U0393,C057,4,72,False,2024-10-05 21:52:00
U0220,C007,5,76,False,2025-02-13 19:11:00
U0097,C011,3,46,False,2024-08-16 07:07:00
U0068,C038,3,61,False,2024-09-07 04:27:00
U0010,C012,2,36,False,2024-06-27 12:26:00
U0114,C036,3,32,False,2024-07-02 16:27:00
U0330,C072,3,80,False,2024-10-16 11:17:00
U0483,C057,3,62,False,2024-10-05 10:57:00
U0025,C001,3,70,False,2024-06-27 21:47:00
U0165,C036,4,100,True,2024-10-22 19:06:00
U0221,C076,4,90,True,2024-12-04 10:19:00
U0058,C011,4,99,True,2025-03-10 04:21:00
U0185,C074,2,6,False,2024-12-03 23:49:00
U0302,C072,4,82,False,2024-09-30 20:17:00
U0455,C080,4,58,False,2024-08-01 01:37:00
U0496,C066,4,73,False,2024-09-06 06:45:00
U0229,C097,4,88,False,2024-07-09 17:39:00
U0176,C026,3,35,False,2024-09-12 17:46:00
U0079,C027,4,95,True,2025-01-01 17:45:00
U0130,C062,2,21,False,2025-03-14 11:57:00
U0188,C034,2,19,False,2025-01-10 02:30:00
U0215,C067,4,73,False,2024-06-12 05:38:00
U0141,C029,4,77,False,2024-10-27 01:36:00
U0032,C008,2,29,False,2024-09-06 23:52:00
U0204,C048,4,87,False,2025-02-18 02:10:00
U0225,C049,3,22,False,2024-12-14 17:49:00
U0200,C009,5,91,True,2024-09-14 05:00:00
U0082,C020,4,100,True,2024-06-05 16:29:00
U0258,C097,3,68,False,2025-02-24 08:19:00
U0437,C053,4,63,False,2024-10-16 17:07:00
U0088,C095,2,5,False,2024-09-30 09:02:00
U0328,C099,3,66,False,2024-10-21 04:17:00
U0448,C068,2,15,False,2024-10-06 06:34:00
U0060,C043,3,33,False,2024-12-06 10:05:00
U0485,C036,3,89,False,2025-03-09 08:46:00
U0069,C080,4,52,False,2024-10-29 10:03:00
U0321,C025,1,54,False,2024-11-30 07:46:00
U0495,C059,4,81,False,2024-06-09 17:42:00
U0445,C025,4,98,True,2025-03-26 03:46:00
U0382,C059,5,92,True,2025-03-10 06:52:00
U0227,C048,4,92,True,2024-09-13 18:40:00
U0414,C025,4,81,False,2024-12-20 04:28:00
U0119,C054,3,53,False,2025-01-09 11:09:00
U0462,C086,4,69,False,2024-09-01 14:11:00
U0418,C070,4,76,False,2024-09-05 18:31:00
U0483,C053,2,33,False,2024-10-23 00:19:00
U0084,C097,1,12,False,2024-12-19 21:38:00
U0097,C003,3,92,True,2025-01-05 07:29:00
U0466,C093,4,59,False,2024-07-22 23:33:00
U0071,C025,2,40,False,2024-06-07 19:06:00
U0194,C002,4,86,False,2024-06-07 20:59:00
U0023,C013,2,20,False,2024-10-16 04:40:00
U0308,C081,5,72,False,2024-07-25 17:47:00
U0419,C043,3,42,False,2024-07-14 06:08:00
U0246,C010,2,5,False,2025-01-14 05:19:00
U0170,C018,3,66,False,2024-06-29 17:44:00
U0137,C044,5,73,False,2024-06-11 01:06:00
U0279,C019,3,78,False,2024-12-30 04:00:00
U0468,C008,2,19,False,2025-01-05 12:09:00
U0181,C065,4,86,False,2024-12-14 21:56:00
U0367,C053,3,44,False,2024-07-28 15:10:00
U0057,C059,3,48,False,2024-11-30 02:39:00
U0171,C066,4,80,False,2024-06-23 19:09:00
U0092,C021,5,87,False,2024-09-01 21:27:00
U0077,C010,2,21,False,2024-11-02 19:52:00
U0147,C007,4,82,False,2024-10-17 15:42:00
U0189,C063,4,70,False,2024-07-10 00:55:00
U0478,C053,4,74,False,2024-08-15 10:09:00
U0200,C016,4,97,True,2024-07-05 03:36:00
U0219,C027,3,49,False,2024-10-21 04:05:00
U0166,C025,4,67,False,2024-09-02 12:22:00
U0164,C081,3,59,False,2024-12-29 19:50:00
U0326,C044,3,47,False,2024-12-14 13:35:00
U0255,C086,4,75,False,2025-02-28 17:52:00
U0118,C059,4,72,False,2025-01-02 16:36:00
U0398,C054,2,29,False,2024-07-15 07:23:00
U0002,C051,5,80,False,2024-12-03 17:30:00
U0491,C014,4,90,True,2024-07-01 11:23:00
U0435,C062,4,71,False,2024-08-11 09:29:00
U0074,C053,3,91,True,2025-03-10 13:15:00
U0108,C069,3,60,False,2024-06-29 23:08:00
U0061,C085,4,82,False,2024-08-13 12:46:00
U0014,C074,2,8,False,2024-12-08 01:44:00
U0245,C097,3,45,False,2024-08-20 00:09:00
U0188,C038,5,40,False,2024-07-10 00:36:00
U0426,C025,1,36,False,2024-08-16 05:30:00
U0381,C039,4,86,False,2024-11-01 15:26:00
U0370,C051,3,80,False,2024-10-25 03:09:00
U0031,C064,4,72,False,2024-06-17 19:48:00
U0089,C061,4,74,False,2024-12-20 13:43:00
U0486,C063,2,30,False,2025-03-11 22:53:00
U0133,C097,3,31,False,2025-02-12 09:45:00
U0117,C073,3,34,False,2024-10-18 02:33:00
U0194,C053,2,20,False,2024-08-04 23:13:00
U0206,C018,3,30,False,2024-12-18 05:52:00
U0382,C071,2,21,False,2024-07-10 22:29:00
U0245,C063,3,61,False,2024-12-12 05:03:00
U0412,C007,3,44,False,2024-09-08 08:06:00
U0054,C100,3,52,False,2024-11-19 00:15:00
U0145,C024,4,72,False,2024-07-04 06:38:00
U0006,C030,4,73,False,2024-11-06 06:35:00
U0104,C041,4,79,False,2024-10-02 08:05:00
U0292,C057,2,47,False,2025-02-03 01:03:00
U0162,C020,4,86,False,2024-06-05 11:48:00
U0145,C025,3,73,False,2025-02-12 06:20:00
U0385,C062,4,91,True,2024-08-06 22:43:00
U0050,C099,3,56,False,2024-07-22 16:51:00
U0397,C039,5,75,False,2024-12-13 15:37:00
U0445,C081,2,14,False,2024-10-27 05:09:00
U0350,C046,4,66,False,2024-09-27 06:51:00
U0349,C083,4,74,False,2025-02-12 16:46:00
U0312,C026,1,19,False,2025-01-16 04:21:00
U0149,C058,3,22,False,2025-01-07 01:57:00
U0365,C053,3,31,False,2024-12-16 07:13:00
U0313,C030,4,90,True,2025-03-18 20:31:00
U0050,C011,2,14,False,2024-08-13 09:35:00
U0401,C032,3,58,False,2025-02-11 03:29:00
U0161,C095,4,73,False,2024-08-22 02:17:00
U0296,C052,3,67,False,2024-07-07 05:45:00
U0396,C038,3,70,False,2024-10-10 14:41:00
U0474,C014,3,39,False,2025-03-19 15:02:00
U0187,C033,3,32,False,2024-12-23 13:54:00
U0318,C085,4,87,False,2024-08-06 14:23:00
U0263,C030,3,41,False,2024-11-08 11:05:00
U0350,C069,5,62,False,2024-10-13 21:02:00
U0318,C025,4,100,True,2024-06-30 23:50:00
U0126,C048,3,69,False,2024-06-05 04:54:00
U0054,C026,5,70,False,2025-03-19 12:54:00
U0038,C090,2,5,False,2024-07-18 11:29:00
U0240,C008,4,51,False,2024-07-26 02:11:00
U0375,C056,3,63,False,2025-01-08 06:25:00
U0169,C071,4,86,False,2025-02-04 06:44:00
U0380,C019,4,99,True,2025-01-19 01:34:00
U0080,C074,3,40,False,2024-08-14 20:13:00
U0164,C089,4,74,False,2024-12-12 01:59:00
U0414,C088,3,72,False,2025-01-29 06:03:00
U0109,C065,4,100,True,2025-01-03 08:16:00
U0326,C043,4,100,True,2024-07-06 08:25:00
U0042,C048,2,17,False,2025-01-01 16:13:00
U0343,C074,3,34,False,2024-09-03 01:05:00
U0176,C062,2,35,False,2024-10-31 05:12:00
U0179,C008,4,65,False,2025-02-02 15:34:00
U0353,C089,2,5,False,2025-01-10 11:58:00
U0288,C097,3,14,False,2024-09-10 02:46:00
U0342,C020,3,93,True,2024-11-13 21:52:00
U0481,C053,3,37,False,2024-11-10 00:09:00
U0460,C055,4,81,False,2025-02-11 10:07:00
U0406,C006,3,73,False,2024-12-26 08:33:00
U0370,C075,4,100,True,2024-08-04 20:28:00
U0328,C010,3,39,False,2024-07-20 01:13:00
U0382,C025,3,70,False,2025-01-02 22:34:00
U0397,C033,4,69,False,2024-09-19 11:13:00
U0488,C099,4,52,False,2024-06-08 11:52:00
U0187,C015,4,84,False,2025-02-13 03:44:00
U0256,C055,4,95,True,2024-12-29 13:22:00
U0181,C067,4,83,False,2025-01-05 16:48:00
U0172,C016,4,62,False,2025-01-21 13:23:00
U0091,C013,5,100,True,2025-03-05 13:24:00
U0146,C005,3,78,False,2025-01-10 20:18:00
U0360,C060,4,100,True,2024-07-21 02:51:00
U0429,C022,3,47,False,2024-12-28 03:31:00
U0384,C010,3,60,False,2025-03-06 03:40:00
U0228,C022,5,70,False,2024-10-27 13:13:00
U0115,C074,2,45,False,2025-03-10 12:07:00
U0101,C025,3,48,False,2024-08-03 11:50:00
U0468,C053,4,100,True,2024-06-04 11:50:00
U0115,C029,4,67,False,2024-10-14 09:53:00
U0213,C041,2,47,False,2024-12-30 01:00:00
U0014,C072,3,50,False,2025-02-21 23:38:00
U0221,C073,3,49,False,2024-09-07 19:41:00
U0202,C011,3,60,False,2025-03-23 13:08:00
U0481,C084,5,81,False,2024-08-28 12:57:00
U0163,C034,3,75,False,2024-09-27 03:45:00
U0411,C014,3,22,False,2025-03-23 12:53:00
U0391,C017,5,97,True,2025-03-11 05:20:00
U0105,C001,3,47,False,2025-01-10 00:40:00
U0395,C021,3,61,False,2025-03-06 02:36:00
U0196,C064,5,90,True,2024-08-06 14:40:00
U0324,C068,3,62,False,2024-09-04 07:41:00
U0460,C057,5,79,False,2025-03-02 07:46:00
U0400,C062,2,5,False,2024-12-11 08:42:00
U0322,C080,5,85,False,2024-07-23 03:29:00
U0475,C004,3,50,False,2024-08-12 09:16:00
U0459,C013,5,70,False,2025-02-09 11:58:00
U0430,C062,3,56,False,2025-02-07 00:26:00
U0038,C015,5,100,True,2024-09-16 21:26:00
U0193,C021,5,87,False,2025-01-17 05:11:00
U0153,C053,4,71,False,2025-03-18 20:38:00
U0438,C036,3,71,False,2024-11-25 15:39:00
U0308,C083,4,56,False,2025-02-23 23:16:00
U0475,C090,5,88,False,2024-06-16 17:01:00
U0266,C015,5,59,False,2024-09-19 11:07:00
U0461,C076,3,52,False,2024-08-10 07:05:00
U0373,C005,4,100,True,2024-10-16 08:30:00
U0103,C025,2,22,False,2024-11-26 22:35:00
U0334,C078,4,95,True,2025-01-10 16:25:00
U0473,C032,5,62,False,2024-09-10 21:54:00
U0455,C030,2,48,False,2024-12-19 03:37:00
U0407,C033,3,35,False,2024-11-07 05:50:00
U0106,C099,2,22,False,2025-02-05 13:56:00
U0229,C079,4,48,False,2024-11-11 19:06:00
U0311,C017,4,65,False,2025-03-18 11:23:00
U0460,C053,3,21,False,2025-01-17 05:56:00
U0018,C010,4,94,True,2024-10-08 18:26:00
U0331,C028,2,54,False,2025-02-27 11:25:00
U0016,C086,3,58,False,2024-11-13 13:50:00
U0096,C013,4,81,False,2024-09-19 21:23:00
U0191,C081,4,62,False,2024-08-02 00:20:00
U0353,C062,5,100,True,2024-09-18 14:36:00
U0408,C018,2,9,False,2025-03-15 02:24:00
U0146,C054,3,35,False,2024-09-20 03:35:00
U0143,C011,3,68,False,2024-07-09 18:57:00
U0331,C087,4,69,False,2024-11-10 10:12:00
U0101,C008,4,83,False,2025-02-11 01:17:00
U0216,C049,2,38,False,2024-08-27 19:20:00
U0303,C057,4,100,True,2024-06-11 09:01:00
U0330,C010,4,82,False,2025-03-22 00:58:00
U0237,C067,2,12,False,2024-12-24 01:57:00
U0274,C011,4,62,False,2024-06-21 10:41:00
U0009,C037,3,58,False,2024-12-30 23:19:00
U0141,C073,5,84,False,2024-12-22 02:35:00
U0397,C040,4,67,False,2024-06-25 12:19:00
U0357,C062,3,66,False,2025-02-08 20:58:00
U0115,C021,4,67,False,2024-08-11 03:20:00
U0442,C034,4,72,False,2024-09-24 05:05:00
U0098,C049,3,57,False,2024-12-06 17:00:00
U0479,C081,4,100,True,2024-10-11 01:07:00
U0025,C082,2,37,False,2024-07-09 08:21:00
U0353,C065,4,63,False,2024-10-17 22:10:00
U0474,C055,3,85,False,2024-08-01 04:20:00
U0442,C039,4,71,False,2024-12-29 20:28:00
U0343,C037,4,92,True,2024-10-02 18:30:00
U0339,C058,3,26,False,2024-11-12 23:30:00
U0116,C069,4,98,True,2024-07-13 11:35:00
U0428,C025,3,82,False,2024-09-14 22:04:00
U0039,C085,5,88,False,2024-07-01 06:00:00
U0344,C093,2,51,False,2024-09-05 15:06:00
U0175,C049,4,88,False,2025-02-26 16:54:00
U0161,C058,3,29,False,2024-11-07 22:29:00
U0336,C047,3,60,False,2024-07-25 04:14:00
U0470,C065,4,70,False,2025-02-18 06:49:00
U0205,C039,4,100,True,2025-01-03 05:43:00
U0158,C021,2,28,False,2025-03-23 20:06:00
U0076,C002,3,50,False,2024-07-27 07:01:00
U0458,C075,3,44,False,2024-06-15 15:42:00
U0272,C015,3,52,False,2024-07-31 17:05:00
U0204,C047,4,42,False,2024-11-18 01:28:00
U0140,C051,2,19,False,2024-12-13 23:59:00
U0217,C047,4,82,False,2024-12-24 05:38:00
U0142,C036,3,55,False,2025-02-21 13:06:00
U0349,C084,4,68,False,2024-07-27 07:07:00
U0028,C054,3,75,False,2025-03-22 08:15:00
U0034,C078,4,59,False,2024-09-24 19:44:00
U0367,C013,3,57,False,2024-07-22 07:46:00
U0422,C097,2,37,False,2024-10-16 15:13:00
U0088,C010,3,53,False,2024-11-25 20:18:00
U0362,C011,4,64,False,2024-07-19 05:32:00
U0465,C021,3,57,False,2025-01-31 23:19:00
U0437,C011,4,48,False,2024-10-01 05:20:00
U0073,C002,5,100,True,2025-01-29 13:21:00
U0011,C049,3,5,False,2024-07-10 05:43:00
U0390,C033,4,87,False,2024-11-28 15:37:00
U0001,C018,3,77,False,2025-01-28 03:02:00
U0420,C055,3,43,False,2024-09-25 16:32:00
U0086,C010,3,44,False,2024-07-19 03:19:00
U0412,C066,1,60,False,2025-01-18 15:47:00
U0180,C097,3,47,False,2024-10-10 21:31:00
U0424,C071,5,70,False,2025-02-21 21:54:00
U0443,C099,3,48,False,2025-02-03 03:17:00
U0352,C001,3,66,False,2024-08-15 13:54:00
U0113,C015,2,5,False,2024-11-30 15:01:00
U0126,C063,3,76,False,2025-01-07 11:13:00
U0382,C063,3,86,False,2024-07-26 08:56:00
U0321,C045,5,84,False,2025-02-25 05:16:00
U0467,C082,4,84,False,2024-12-18 18:26:00
U0484,C008,2,31,False,2024-11-06 06:02:00
U0297,C051,5,46,False,2024-08-02 13:50:00
U0233,C092,4,42,False,2024-10-26 03:00:00
U0256,C100,4,67,False,2024-08-15 14:43:00
U0320,C073,3,49,False,2024-11-03 15:18:00
U0034,C011,2,7,False,2024-06-08 14:02:00
U0112,C070,4,100,True,2024-08-03 01:31:00
U0157,C063,2,9,False,2024-06-01 01:16:00
U0071,C030,5,100,True,2025-02-13 21:49:00
U0288,C006,4,61,False,2024-10-17 04:46:00
U0101,C002,5,100,True,2024-10-27 07:02:00
U0243,C017,4,70,False,2024-10-06 21:40:00
U0198,C007,2,31,False,2024-10-12 09:38:00
U0160,C034,4,100,True,2024-11-13 18:08:00
U0350,C078,3,84,False,2024-10-07 04:26:00
U0284,C040,3,54,False,2024-07-14 09:36:00
U0475,C088,3,23,False,2024-09-02 12:50:00
U0449,C057,1,26,False,2024-07-20 04:33:00
U0227,C083,4,76,False,2024-12-01 14:22:00
U0219,C024,4,66,False,2025-01-23 00:58:00
U0046,C005,3,57,False,2024-11-02 07:37:00
U0263,C040,4,60,False,2025-03-06 18:56:00
U0151,C098,4,68,False,2024-12-19 04:25:00
U0344,C097,2,42,False,2025-01-22 01:05:00
U0029,C037,4,80,False,2024-11-18 19:06:00
U0421,C081,4,96,True,2024-11-17 01:07:00
U0380,C047,4,93,True,2024-06-28 22:13:00
U0265,C092,3,81,False,2024-08-09 07:57:00
U0346,C033,4,82,False,2024-11-02 20:19:00
U0369,C054,3,39,False,2024-06-04 15:39:00
U0353,C015,3,40,False,2024-06-01 04:38:00
U0451,C014,4,52,False,2024-10-05 06:06:00
U0243,C087,2,52,False,2025-01-14 12:03:00
U0475,C083,3,59,False,2025-02-03 05:52:00
U0121,C010,4,60,False,2025-03-07 08:52:00
U0314,C080,3,36,False,2024-08-03 13:09:00
U0420,C031,4,97,True,2024-10-02 05:32:00
U0244,C040,4,94,True,2024-07-22 18:31:00
U0189,C066,5,91,True,2024-12-15 22:51:00
U0055,C074,4,82,False,2024-08-15 00:18:00
U0235,C045,4,74,False,2024-06-06 18:19:00
U0018,C080,3,64,False,2025-01-14 01:58:00
U0465,C005,3,47,False,2025-01-26 23:29:00
U0142,C026,4,97,True,2024-12-01 16:54:00
U0441,C062,3,70,False,2025-02-24 12:32:00
U0033,C015,4,91,True,2024-11-28 20:46:00
U0289,C039,3,21,False,2024-10-21 21:19:00
U0473,C081,4,82,False,2024-12-10 15:38:00
U0398,C055,5,69,False,2024-08-06 22:20:00
U0302,C074,3,49,False,2024-11-26 18:39:00
U0425,C002,5,93,True,2024-06-16 23:10:00
U0119,C007,3,62,False,2025-02-11 21:30:00
U0166,C049,2,5,False,2024-09-30 03:57:00
U0451,C089,5,91,True,2024-12-14 13:59:00
U0033,C019,3,26,False,2024-07-29 01:54:00
U0384,C024,3,42,False,2024-06-16 05:20:00
U0056,C043,4,81,False,2024-08-08 20:36:00
U0285,C029,5,69,False,2025-02-07 14:43:00
U0147,C021,2,7,False,2025-01-09 16:51:00
U0405,C088,4,69,False,2024-06-13 20:42:00
U0050,C093,3,45,False,2024-06-03 11:49:00
U0209,C092,4,71,False,2024-11-22 05:43:00
U0374,C091,4,73,False,2025-02-26 15:12:00
U0427,C091,4,88,False,2025-02-12 11:22:00
U0317,C011,4,82,False,2024-08-10 02:28:00
U0219,C058,3,79,False,2024-07-07 18:05:00
U0066,C049,3,99,True,2024-10-31 03:07:00
U0256,C060,3,40,False,2025-03-04 10:01:00
U0115,C081,3,61,False,2024-10-27 08:24:00
U0496,C078,5,91,True,2025-03-22 07:54:00
U0266,C082,3,61,False,2025-02-12 09:25:00
U0317,C018,5,93,True,2025-03-26 15:59:00
U0470,C066,4,74,False,2024-06-16 01:21:00
U0216,C042,4,100,True,2024-07-01 04:13:00
U0281,C089,2,19,False,2024-11-16 21:58:00
U0450,C066,4,98,True,2024-07-08 18:57:00
U0313,C011,3,91,True,2024-06-19 11:04:00
U0476,C069,3,100,True,2025-02-01 04:17:00
U0371,C032,4,85,False,2025-02-10 16:14:00
U0333,C096,3,61,False,2024-11-03 07:01:00
U0477,C075,4,94,True,2024-09-09 17:38:00
U0441,C082,3,83,False,2024-06-10 17:30:00
U0027,C043,4,89,False,2024-08-04 13:44:00
U0219,C004,4,66,False,2025-01-11 03:57:00
U0316,C093,5,100,True,2024-12-06 11:12:00
U0176,C012,3,38,False,2024-09-30 07:05:00
U0383,C097,4,69,False,2025-03-02 18:02:00
U0411,C018,3,48,False,2024-06-30 02:03:00
U0065,C075,4,76,False,2024-06-23 10:22:00
U0309,C046,4,83,False,2024-10-28 04:38:00
U0204,C034,3,29,False,2024-07-10 02:16:00
U0481,C056,2,39,False,2024-11-30 07:28:00
U0366,C052,4,95,True,2025-03-10 09:55:00
U0335,C038,3,55,False,2024-11-11 22:34:00
U0258,C032,4,71,False,2024-12-28 22:39:00
U0249,C084,2,51,False,2024-08-10 16:14:00
U0157,C036,2,33,False,2024-09-16 03:23:00
U0372,C083,3,91,True,2024-08-12 01:15:00
U0358,C028,2,20,False,2024-07-29 00:31:00
U0429,C038,4,100,True,2024-12-14 09:52:00
U0438,C038,4,54,False,2024-06-10 12:24:00
U0228,C027,4,80,False,2024-12-12 05:42:00
U0221,C060,4,89,False,2024-06-17 17:48:00
U0179,C007,3,28,False,2024-11-20 08:51:00
U0386,C095,3,65,False,2024-06-15 10:46:00
U0425,C044,4,82,False,2024-06-30 03:35:00
U0199,C036,3,34,False,2024-10-26 17:29:00
U0218,C059,3,25,False,2025-02-21 08:10:00
U0492,C018,5,92,True,2024-08-07 00:17:00
U0410,C055,4,73,False,2024-07-14 07:49:00
U0278,C097,3,76,False,2024-12-20 01:39:00
U0141,C047,5,70,False,2024-06-07 03:19:00
U0292,C037,5,80,False,2024-08-31 14:29:00
U0009,C080,4,100,True,2024-06-19 11:30:00
U0327,C099,3,54,False,2024-09-20 13:03:00
U0297,C071,3,22,False,2024-10-20 19:35:00
U0161,C099,3,81,False,2025-01-12 05:16:00
U0393,C004,1,17,False,2024-10-11 15:08:00
U0447,C032,3,75,False,2024-09-28 03:41:00
U0020,C097,3,39,False,2025-01-12 18:20:00
U0022,C094,4,60,False,2024-07-02 22:16:00
U0500,C072,3,21,False,2025-03-04 22:02:00
U0040,C034,4,75,False,2025-02-17 02:15:00
U0105,C032,4,93,True,2024-12-30 02:41:00
U0074,C060,4,75,False,2024-12-02 10:26:00
U0460,C066,3,31,False,2024-10-29 19:01:00
U0477,C039,4,71,False,2024-06-14 03:38:00
U0109,C010,2,29,False,2025-02-17 22:49:00
U0380,C049,4,72,False,2024-11-24 06:24:00
U0426,C082,3,56,False,2024-08-16 12:48:00
U0333,C073,4,83,False,2024-09-23 18:32:00
U0276,C089,3,48,False,2025-02-26 01:38:00
U0242,C039,4,83,False,2025-01-12 10:17:00
U0100,C025,3,25,False,2024-10-29 07:21:00
U0125,C030,3,58,False,2024-12-03 07:29:00
U0162,C068,2,11,False,2024-07-30 22:15:00
U0228,C049,3,71,False,2024-12-27 11:05:00
U0181,C015,3,63,False,2024-12-03 20:30:00
U0310,C057,3,56,False,2024-09-26 18:52:00
U0424,C028,2,23,False,2025-03-03 07:49:00
U0466,C099,4,86,False,2024-08-10 19:16:00
U0408,C031,4,77,False,2024-07-31 02:26:00
U0216,C010,4,71,False,2025-03-22 15:40:00
U0452,C010,3,58,False,2024-09-01 14:00:00
U0086,C055,3,78,False,2025-03-11 22:59:00
U0241,C062,2,20,False,2024-08-04 01:53:00
U0221,C056,4,92,True,2024-07-08 04:32:00
U0463,C023,3,32,False,2024-12-23 22:35:00
U0124,C062,2,19,False,2024-07-31 10:57:00
U0423,C057,2,42,False,2024-07-26 23:02:00
U0038,C010,2,14,False,2024-11-29 14:58:00
U0210,C087,4,59,False,2024-10-27 15:44:00
U0069,C057,2,46,False,2025-02-16 02:09:00
U0459,C059,3,65,False,2024-12-07 21:41:00
U0233,C095,5,77,False,2024-08-30 16:46:00
U0302,C095,3,71,False,2024-07-20 07:19:00
U0253,C059,3,77,False,2025-02-21 16:37:00
U0261,C008,1,33,False,2025-01-05 09:20:00
U0197,C006,3,51,False,2024-08-13 01:52:00
U0484,C011,3,49,False,2024-09-16 13:33:00
U0143,C020,3,54,False,2024-11-08 03:22:00
U0146,C019,4,76,False,2024-10-19 15:28:00
U0115,C011,3,88,False,2024-10-26 08:38:00
U0386,C008,4,94,True,2024-10-21 04:06:00
U0106,C037,3,58,False,2024-08-26 00:38:00
U0463,C029,3,25,False,2025-03-03 06:00:00
U0251,C074,4,77,False,2024-06-14 11:13:00
U0145,C069,4,83,False,2025-03-20 13:46:00
U0228,C055,2,22,False,2024-10-30 03:45:00
U0362,C070,3,70,False,2024-08-01 14:56:00
U0222,C043,4,78,False,2024-08-10 08:46:00
U0343,C032,3,5,False,2024-07-11 23:50:00
U0114,C025,4,92,True,2024-11-15 05:32:00
U0172,C081,4,88,False,2025-02-18 21:49:00
U0038,C025,4,76,False,2024-11-09 01:27:00
U0052,C025,4,90,True,2025-02-22 10:12:00
U0431,C087,4,85,False,2024-06-19 20:40:00
U0005,C078,3,52,False,2024-12-10 07:43:00
U0101,C003,5,65,False,2025-02-04 05:46:00
U0255,C057,5,75,False,2024-07-16 16:54:00
U0371,C025,2,32,False,2024-06-02 13:04:00
U0252,C007,4,100,True,2024-08-31 01:26:00
U0324,C052,3,36,False,2025-02-03 16:42:00
U0489,C055,4,100,True,2024-09-27 09:42:00
U0249,C087,3,5,False,2024-11-30 17:30:00
U0152,C008,4,94,True,2024-10-26 13:28:00
U0167,C044,3,71,False,2024-07-30 05:29:00
U0490,C048,3,52,False,2024-11-25 22:25:00
U0361,C078,4,62,False,2025-02-06 19:26:00
U0352,C010,4,98,True,2024-10-16 16:13:00
U0456,C011,3,85,False,2024-12-27 01:35:00
U0396,C036,4,91,True,2024-12-28 12:51:00
U0227,C047,4,85,False,2024-06-28 08:31:00
U0373,C061,5,60,False,2024-06-24 09:28:00
U0210,C083,3,39,False,2025-03-02 06:49:00
U0321,C050,4,98,True,2024-11-16 04:38:00
U0277,C002,3,7,False,2024-12-12 02:49:00
U0393,C089,4,74,False,2024-07-03 20:03:00
U0266,C098,4,77,False,2024-09-10 05:53:00
U0275,C065,3,62,False,2024-10-27 05:58:00
U0192,C044,3,49,False,2025-03-11 23:15:00
U0482,C081,4,100,True,2025-02-25 03:32:00
U0204,C062,2,15,False,2024-06-22 05:18:00
U0155,C091,4,76,False,2024-10-05 01:17:00
U0384,C025,5,82,False,2024-12-23 04:52:00
U0380,C063,3,53,False,2024-07-14 02:04:00
U0259,C069,3,70,False,2024-12-30 00:00:00
U0310,C007,2,30,False,2024-07-19 23:37:00
U0406,C070,4,51,False,2024-11-07 10:27:00
U0263,C054,2,30,False,2024-11-02 08:29:00
U0104,C050,5,57,False,2025-01-28 12:18:00
U0220,C067,4,81,False,2025-03-15 08:30:00
U0146,C057,4,64,False,2025-03-01 16:15:00
U0373,C042,5,100,True,2025-03-07 22:06:00
U0204,C049,2,30,False,2025-01-15 11:30:00
U0289,C060,3,56,False,2024-11-18 04:51:00
U0049,C024,5,68,False,2025-02-06 18:15:00
U0043,C090,2,17,False,2025-01-29 16:46:00
U0430,C064,2,36,False,2024-07-01 15:16:00
U0211,C066,2,25,False,2024-08-17 01:20:00
U0353,C067,2,20,False,2024-06-03 08:44:00
U0108,C097,3,49,False,2025-02-06 17:31:00
U0161,C070,2,24,False,2024-09-29 10:29:00
